report_date,state,cases,case_rate,new_cases,case_avg,case_avg_rate,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-05-04,Kansas,5385,185.1294152592018,208,282.57142857142856,9.71444444575411,154,5.294323110476709,12,4,2.859795728876509
2020-05-04,Missouri,8776,144.10362324718534,322,229.28571428571428,3.7649159283717353,387,6.354615109008742,9,13,4.409753874202369
2020-05-04,Oklahoma,4044,103.2123174866014,72,109.14285714285714,2.785580421074024,238,6.074315420823723,0,5.857142857142857,5.885262116716122
2020-05-05,Arkansas,3362,112.4162437125314,56,65,2.1734252948585784,83,2.775296914973262,3,3.7142857142857144,2.4687685901249257
2020-05-05,Illinois,65653,512.0540916555999,2090,2555.1428571428573,19.92858444800055,2843,22.173697813913616,170,101.57142857142857,4.3303428632354954
2020-05-05,Kansas,5627,193.4490658613795,242,289.42857142857144,9.95018425030224,160,5.500595439456321,6,4.714285714285714,2.843433445885907
2020-05-05,Missouri,8919,146.45171100064334,143,230.42857142857142,3.783681864463308,408,6.699439184691387,21,12,4.574503868146653
2020-05-05,Oklahoma,4127,105.33067118377944,83,102.42857142857143,2.61421618051057,247,6.3040164241321826,9,5.714285714285714,5.984976980857766
2020-05-06,Arkansas,3466,115.89372418430513,104,60.857142857142854,2.0348992870544054,87,2.909046163887636,4,4,2.5100980957876518
2020-05-06,Illinois,68059,530.8194511140158,2406,2579.714285714286,20.120226879234817,2977,23.218817584249326,134,108,4.374145961592148
2020-05-06,Kansas,5893,202.59380577947562,266,297.42857142857144,10.225214022275054,163,5.603731603946127,3,4.428571428571429,2.7659935516714746
2020-05-06,Missouri,9164,150.4746585502742,245,248.28571428571428,4.076899615894129,429,7.0442632603740325,21,14,4.68136185072021
2020-05-06,Oklahoma,4201,107.219323877649,74,104,2.6543227048977616,253,6.457150426337823,6,5.571428571428571,6.022375624851225
2020-05-07,Arkansas,3541,118.40152260144964,75,61.142857142857146,2.0444528048340036,88,2.9424834761162293,1,3.857142857142857,2.4851736797514827
2020-05-07,Illinois,70700,551.4176698711547,2641,2594.285714285714,20.23387529775746,3139,24.482320590177576,162,111.14285714285714,4.43988684582744
2020-05-07,Kansas,6240,214.5232221387965,347,276.42857142857144,9.503260870846413,164,5.63811032544273,1,4.428571428571429,2.628205128205128
2020-05-07,Missouri,9409,154.49760609990506,245,263.7142857142857,4.330239753130358,449,7.37266714197655,20,15.428571428571429,4.772026782867467
2020-05-07,Oklahoma,4330,110.51170492507026,129,101.71428571428571,2.5959859421527556,260,6.635806762244404,7,5.428571428571429,6.0046189376443415
2020-05-08,Arkansas,3593,120.14026283733651,52,63.285714285714285,2.1161041881809894,88,2.9424834761162293,0,3.4285714285714284,2.449206790982466
2020-05-08,Illinois,73640,574.347909608371,2940,2564,19.997664859259412,3262,25.441646946530504,123,114,4.429657794676807
2020-05-08,Kansas,6751,232.09074882356015,511,320.14285714285717,11.00610212484073,167,5.741246489932536,3,4.428571428571429,2.473707598874241
2020-05-08,Missouri,9573,157.1905179290457,164,247.57142857142858,4.065170905836896,481,7.898113352540581,32,18,5.024548208503082
2020-05-08,Oklahoma,4424,112.9108042929586,94,96.57142857142857,2.4647282259764927,266,6.788940764450043,6,5.142857142857143,6.012658227848101
2020-05-09,Arkansas,3593,120.14026283733651,0,57,1.9059267970298304,88,2.9424834761162293,0,2.2857142857142856,2.449206790982466
2020-05-09,Illinois,75935,592.2475355256879,2295,2529.714285714286,19.730256815676714,3362,26.221587073646702,100,112.28571428571429,4.427470863238296
2020-05-09,Kansas,6923,238.00388892097573,172,294.2857142857143,10.117166611857161,172,5.913140097415545,5,4.571428571428571,2.484472049689441
2020-05-09,Missouri,9737,159.88342975818637,164,226.57142857142858,3.7203468301542513,492,8.078735487421968,11,17,5.052891034199446
2020-05-09,Oklahoma,4490,114.59527831722066,66,91.28571428571429,2.329824462128667,270,6.891030099253804,4,4.571428571428571,6.013363028953229
2020-05-10,Arkansas,3885,129.9039580080858,292,89.71428571428571,2.9998045827938182,91,3.04279541280201,3,2.142857142857143,2.3423423423423424
2020-05-10,Illinois,77578,605.061951814207,1643,2333.714285714286,18.20157416652896,3426,26.720748755001072,64,113.42857142857143,4.4162004692051875
2020-05-10,Kansas,7045,242.19809294356116,122,266.85714285714283,9.17420739366465,172,5.913140097415545,0,4.285714285714286,2.4414478353442157
2020-05-10,Missouri,9906,162.65844255772765,169,207.42857142857142,3.406017400620411,502,8.242937428223227,10,17.714285714285715,5.067635776297194
2020-05-10,Oklahoma,4589,117.12198935361373,99,88.14285714285714,2.249611413354284,272,6.942074766655684,2,4.857142857142857,5.927217258662018
2020-05-11,Arkansas,3912,130.80676543825783,27,86.57142857142857,2.8947158872182386,94,3.143107349487791,3,2,2.4028629856850716
2020-05-11,Illinois,79123,617.1120267781523,1545,2222.8571428571427,17.33695482561157,3480,27.14191642364382,54,115.28571428571429,4.398215436725099
2020-05-11,Kansas,7161,246.18602463716698,116,253.71428571428572,8.722372768280739,174,5.981897540408749,2,2.857142857142857,2.4298282362798496
2020-05-11,Missouri,10025,164.61244565326265,119,178.42857142857142,2.9298317722967586,512,8.407139369024486,10,17.857142857142858,5.107231920199502
2020-05-11,Oklahoma,4613,117.73452536243629,24,81.28571428571429,2.074601125119267,274,6.993119434057563,2,5.142857142857143,5.939735530023846
2020-05-12,Arkansas,4027,134.6520563445461,115,95,3.176544661716384,95,3.176544661716384,1,1.7142857142857142,2.359076235410976
2020-05-12,Illinois,83168,648.6606049200027,4045,2502.1428571428573,19.515216180628965,3617,28.210434397793023,137,110.57142857142857,4.349028472489419
2020-05-12,Kansas,7352,252.75236044301795,191,246.42857142857142,8.471899225948352,178,6.119412426395157,4,2.5714285714285716,2.4211099020674647
2020-05-12,Missouri,10124,166.2380448671951,99,172.14285714285714,2.8266191237931095,528,8.6698624743065,16,17.142857142857142,5.215329909126827
2020-05-12,Oklahoma,4731,120.74616073914719,118,86.28571428571429,2.202212793623967,278,7.095208768861324,4,4.428571428571429,5.876136123441133
2020-05-13,Arkansas,4096,136.95923088831904,69,90,3.0093581005734165,97,3.2434192861735713,2,1.4285714285714286,2.3681640625
2020-05-13,Illinois,84874,661.9663834886052,1706,2402.1428571428573,18.735276053512763,3815,29.754715849483098,198,119.71428571428571,4.494898319862385
2020-05-13,Kansas,7552,259.62810474233834,200,237,8.147756994694676,179,6.153791147891758,1,2.2857142857142856,2.3702330508474576
2020-05-13,Missouri,10369,170.26099241682596,245,172.14285714285714,2.8266191237931095,548,8.99826635590902,20,17,5.284984087182949
2020-05-13,Oklahoma,4852,123.83436311696094,121,93,2.3735770341874214,278,7.095208768861324,0,3.5714285714285716,5.72959604286892
2020-05-14,Arkansas,4231,141.47326803917917,135,98.57142857142857,3.2959636339613607,98,3.2768565984021647,1,1.4285714285714286,2.3162372961474826
2020-05-14,Illinois,88081,686.9790633652217,3207,2483,19.36591335629529,3945,30.76863801473416,130,115.14285714285714,4.478831984196365
2020-05-14,Kansas,7668,263.6160364359442,116,204,7.01325918530681,181,6.222548590884964,2,2.4285714285714284,2.3604590505998955
2020-05-14,Missouri,10490,172.2478359005212,121,154.42857142857142,2.5357471143737356,564,9.260989461191036,16,16.428571428571427,5.376549094375596
2020-05-14,Oklahoma,4962,126.64181982406434,110,90.28571428571429,2.304302128427727,284,7.248342771066963,6,3.4285714285714284,5.723498589278517
2020-05-15,Arkansas,4324,144.58293807643835,93,104.42857142857143,3.4918107484431227,98,3.2768565984021647,0,1.4285714285714286,2.266419981498612
2020-05-15,Illinois,90528,706.0641982757552,2447,2412.5714285714284,18.816612666769164,4075,31.782560179985225,130,116.14285714285714,4.50136974195829
2020-05-15,Kansas,8006,275.2360443017957,338,179.28571428571428,6.163613639747931,187,6.428820919864576,6,2.857142857142857,2.3357481888583562
2020-05-15,Missouri,10567,173.5121908446909,77,142,2.331667559377885,579,9.507292372392925,15,14,5.47932241885114
2020-05-15,Oklahoma,5086,129.80658920298092,124,94.57142857142857,2.4136835585746126,285,7.2738651047679035,1,2.7142857142857144,5.603617774282343
2020-05-16,Arkansas,4447,148.69572748055538,123,122,4.079352091888409,98,3.2768565984021647,0,1.4285714285714286,2.2037328536091745
2020-05-16,Illinois,92669,722.762716397313,2141,2390.5714285714284,18.645025838803598,4149,32.35971587405121,74,112.42857142857143,4.477225393605197
2020-05-16,Kansas,8059,277.0581165411156,53,162.28571428571428,5.579175374305697,189,6.497578362857779,2,2.4285714285714284,2.3452041196178186
2020-05-16,Missouri,10794,177.23957490087952,227,151,2.4794493060990184,593,9.737175089514688,14,14.428571428571429,5.493792847878451
2020-05-16,Oklahoma,5237,133.66046159182284,151,106.71428571428571,2.7235976106574555,288,7.350432105870724,3,2.5714285714285716,5.499331678441856
2020-05-17,Arkansas,4627,154.71444368170222,180,106,3.544355096230913,98,3.2768565984021647,0,1,2.118003025718608
2020-05-17,Illinois,94360,735.951503946848,1691,2397.4285714285716,18.698507447520143,4198,32.74188653633816,49,110.28571428571429,4.4489190334887665
2020-05-17,Kansas,8066,277.2987675915918,7,145.85714285714286,5.014382092575808,189,6.497578362857779,0,2.4285714285714284,2.343168856930325
2020-05-17,Missouri,11069,181.75512827291413,275,166.14285714285714,2.728097959312354,601,9.868536642155695,8,14.142857142857142,5.429578101002801
2020-05-17,Oklahoma,5310,135.52359195199145,73,103,2.6288003711968213,288,7.350432105870724,0,2.2857142857142856,5.423728813559322
2020-05-18,Arkansas,4683,156.58693316650343,56,110.14285714285714,3.682881104035086,100,3.343731222859352,2,0.8571428571428571,2.135383301302584
2020-05-18,Illinois,96778,754.8104562205178,2418,2522.1428571428573,19.671204206052206,4257,33.20205121133671,59,111,4.39872698340532
2020-05-18,Kansas,8439,290.12203070982434,373,182.57142857142858,6.276572296093909,190,6.531957084354381,1,2.2857142857142856,2.2514515937907333
2020-05-18,Missouri,11225,184.31667854941378,156,171.42857142857142,2.814890413735877,609,9.999898194796703,8,13.857142857142858,5.425389755011136
2020-05-18,Oklahoma,5398,137.76955731767418,88,112.14285714285714,2.862147422176844,288,7.350432105870724,0,2,5.335309373842164
2020-05-19,Arkansas,4793,160.26503751164873,110,109.42857142857143,3.658997309586091,102,3.4106058473165386,2,1,2.1281034842478617
2020-05-19,Illinois,98298,766.6655461526841,1520,2161.4285714285716,16.857848747525907,4399,34.30956619184172,142,111.71428571428571,4.4751673482675125
2020-05-19,Kansas,8488,291.80658806315785,49,162.28571428571428,5.579175374305697,193,6.635093248844187,3,2.142857142857143,2.273798303487276
2020-05-19,Missouri,11369,186.6811864969519,144,177.85714285714286,2.9204488042509724,631,10.361142464559475,22,14.714285714285714,5.550180314891371
2020-05-19,Oklahoma,5489,140.09208968445972,91,108.28571428571429,2.763704135044647,294,7.503566108076363,6,2.2857142857142856,5.356166879212972
2020-05-20,Arkansas,4870,162.83971055325043,77,110.57142857142857,3.697211380704483,107,3.5777924084595063,5,1.4285714285714286,2.1971252566735116
2020-05-20,Illinois,100713,785.5011002225402,2415,2262.714285714286,17.64781667627646,4547,35.4638775799737,148,104.57142857142857,4.51480940891444
2020-05-20,Kansas,8661,297.75410688207,173,158.42857142857142,5.4465717342473745,197,6.772608134830595,4,2.5714285714285716,2.2745641380902897
2020-05-20,Missouri,11510,188.9964338622497,141,163,2.6764916350605295,643,10.558184793520986,12,13.571428571428571,5.5864465682015645
2020-05-20,Oklahoma,5532,141.18955003360017,43,97.14285714285714,2.479312416662744,299,7.6311777765810636,5,3,5.404916847433117
2020-05-21,Arkansas,5307,177.4518159971458,437,153.71428571428572,5.139792565423804,110,3.678104345145287,3,1.7142857142857142,2.0727341247409083
2020-05-21,Illinois,102995,803.299333923332,2282,2130.5714285714284,16.617181508301474,4634,36.14242549056479,87,98.42857142857143,4.499247536288169
2020-05-21,Kansas,8771,301.5357662466962,110,157.57142857142858,5.41710425867886,199,6.8413655778238,2,2.5714285714285716,2.268840497092692
2020-05-21,Missouri,11657,191.4102023920282,147,166.71428571428572,2.7374809273581406,670,11.001530033684386,27,15.142857142857142,5.747619456120786
2020-05-21,Oklahoma,5680,144.96685542133926,148,102.57142857142857,2.6178622281821324,304,7.758789445085763,5,2.857142857142857,5.352112676056338
2020-05-22,Arkansas,5468,182.83522326594937,161,163.42857142857142,5.46461216993014,113,3.7784162818310674,3,2.142857142857143,2.0665691294806146
2020-05-22,Illinois,105710,824.4747083745368,2715,2168.8571428571427,16.915787156968822,4740,36.969162025307966,106,95,4.483965566171602
2020-05-22,Kansas,9068,311.746246531187,297,151.71428571428572,5.215743175627334,200,6.875744299320401,1,1.8571428571428572,2.205558006175562
2020-05-22,Missouri,11797,193.70902956324582,140,175.71428571428572,2.885262674079274,680,11.165731974485645,10,14.428571428571429,5.76417733322031
2020-05-22,Oklahoma,5849,149.28012981679814,169,109,2.7819343734024615,307,7.835356446188584,3,3.142857142857143,5.248760471875534
2020-05-23,Arkansas,5627,188.15175591029572,159,168.57142857142858,5.636575489962907,115,3.8452909062882545,2,2.4285714285714284,2.043717789230496
2020-05-23,Illinois,108100,843.1152774126141,2390,2204.4285714285716,17.193223002185874,4817,37.56971592318744,77,95.42857142857143,4.456059204440333
2020-05-23,Kansas,9119,313.49956132751373,51,151.42857142857142,5.2059206837711605,200,6.875744299320401,0,1.5714285714285714,2.193222941111964
2020-05-23,Missouri,11922,195.76155382326158,125,161.14285714285714,2.6459969889117243,685,11.247832944886275,5,13.142857142857142,5.7456802549907735
2020-05-23,Oklahoma,5960,152.11310885760247,111,103.28571428571429,2.6360924665399472,311,7.937445780992344,4,3.2857142857142856,5.218120805369128
2020-05-24,Arkansas,5772,193.00016618344176,145,163.57142857142858,5.46938892881994,116,3.8787282185168483,1,2.5714285714285716,2.0097020097020097
2020-05-24,Illinois,110541,862.1536159155205,2441,2311.5714285714284,18.0288731383818,4884,38.092275808355296,67,98,4.418270144109425
2020-05-24,Kansas,9135,314.04962087145935,16,152.71428571428572,5.250121897123935,200,6.875744299320401,0,1.5714285714285714,2.1893814997263275
2020-05-24,Missouri,12114,198.91423108664574,192,149.28571428571428,2.4513004019616593,689,11.31351372120678,4,12.571428571428571,5.6876341423146775
2020-05-24,Oklahoma,6037,154.07832855257487,77,103.85714285714286,2.6506766572261986,311,7.937445780992344,0,3.2857142857142856,5.1515653470266685
2020-05-25,Arkansas,5870,196.27702278184395,98,169.57142857142858,5.6700128021915015,117,3.9121655307454413,1,2.4285714285714284,1.9931856899488927
2020-05-25,Illinois,112248,875.4671938853941,1707,2210,17.23667680926806,4912,38.31065904394783,28,93.57142857142857,4.376024517140617
2020-05-25,Kansas,9272,318.75950571649383,137,119,4.091067858095639,201,6.910123020817004,1,1.5714285714285714,2.1678170836928388
2020-05-25,Missouri,12296,201.90270640922867,182,153,2.51228969425927,694,11.39561469160741,5,12.142857142857142,5.644111906310996
2020-05-25,Oklahoma,6090,155.43101223872466,53,98.85714285714286,2.5230649887214986,313,7.988490448394224,2,3.5714285714285716,5.139573070607553
2020-05-26,Arkansas,6006,200.82449724493264,136,173.28571428571428,5.794208533326277,119,3.979040155202629,2,2.4285714285714284,1.9813519813519813
2020-05-26,Illinois,113486,885.1228526590928,1238,2169.714285714286,16.92247235805839,4960,38.68503030496361,48,80.14285714285714,4.3705831556315315
2020-05-26,Kansas,9352,321.50980343622194,80,123.42857142857143,4.243316481866305,204,7.01325918530681,3,1.5714285714285714,2.1813515825491874
2020-05-26,Missouri,12437,204.21795377452645,141,152.57142857142858,2.505252468224931,698,11.461295467927913,4,9.571428571428571,5.6122859210420515
2020-05-26,Oklahoma,6137,156.63056192266887,47,92.57142857142857,2.3626388911727325,318,8.116102116898924,5,3.4285714285714284,5.181684862310576
2020-05-27,Arkansas,6096,203.83385534550607,90,175.14285714285714,5.856306398893664,120,4.012477467431221,1,1.8571428571428572,1.968503937007874
2020-05-27,Illinois,114612,893.9049784904212,1126,1985.5714285714287,15.486268323982983,5118,39.91733570580721,158,81.57142857142857,4.465500994660245
2020-05-27,Kansas,9453,324.9820543073788,101,113.14285714285714,3.8897067750441123,207,7.1163953497966155,3,1.4285714285714286,2.18978102189781
2020-05-27,Missouri,12624,207.28853006750998,187,159.14285714285714,2.613156600751472,705,11.576236826488794,7,8.857142857142858,5.584600760456274
2020-05-27,Oklahoma,6229,158.97861662315535,92,99.57142857142857,2.5412952270793125,322,8.218191451702683,4,3.2857142857142856,5.169369080109167
2020-05-28,Arkansas,6339,211.9591222170543,243,147.42857142857142,4.929615174272644,125,4.17966402857419,5,2.142857142857143,1.9719198611768418
2020-05-28,Illinois,116128,905.7288708175028,1516,1876.142857142857,14.63279098488154,5225,40.751871641821545,107,84.42857142857143,4.49934554973822
2020-05-28,Kansas,9513,327.04477759717486,60,106,3.644144478639813,209,7.185152792789819,2,1.4285714285714286,2.1969935877220648
2020-05-28,Missouri,12815,210.42478713681405,191,165.42857142857142,2.7163692492551212,715,11.740438767290055,10,6.428571428571429,5.579399141630901
2020-05-28,Oklahoma,6270,160.02503230489387,41,84.28571428571429,2.1511681262220868,326,8.320280786506444,4,3.142857142857143,5.199362041467304
2020-05-29,Arkansas,6584,220.1512637130597,245,159.42857142857142,5.3308629210157665,132,4.4137252141743435,7,2.7142857142857144,2.0048602673147022
2020-05-29,Illinois,117794,918.7226733352587,1666,1726.2857142857142,13.463994994388832,5308,41.39922194732799,83,81.14285714285714,4.5061717914325
2020-05-29,Kansas,9826,337.80531742561135,313,108.28571428571429,3.722724413489189,209,7.185152792789819,0,1.2857142857142858,2.1270099735395886
2020-05-29,Missouri,12949,212.6250931435509,134,164.57142857142858,2.702294797186442,740,12.150943619293203,25,8.571428571428571,5.714727005946405
2020-05-29,Oklahoma,6338,161.7605509965578,68,69.85714285714286,1.7829173113942383,329,8.396847787609264,3,3.142857142857143,5.19091195960871
2020-05-30,Arkansas,6817,227.942157462322,233,170,5.6843430788608975,133,4.447162526402938,1,2.5714285714285716,1.9510048408390788
2020-05-30,Illinois,119290,930.3905776369171,1496,1598.5714285714287,12.467900032043282,5368,41.86718602359771,60,78.71428571428571,4.4999580853382515
2020-05-30,Kansas,9847,338.52727057703993,21,104,3.5753870356466084,209,7.185152792789819,0,1.2857142857142858,2.122473849903524
2020-05-30,Missouri,13118,215.4001059430922,169,170.85714285714286,2.805507445690091,782,12.840591770658493,42,13.857142857142858,5.961274584540326
2020-05-30,Oklahoma,6418,163.802337692633,80,65.42857142857143,1.6698898335757895,334,8.524459456113965,5,3.2857142857142856,5.204113430975381
2020-05-31,Arkansas,7065,236.2346108950132,248,184.71428571428572,6.176349244510202,133,4.447162526402938,0,2.4285714285714284,1.8825194621372967
2020-05-31,Illinois,120588,940.5142004868853,1298,1435.2857142857142,11.194369224480685,5426,42.319551297325106,58,77.42857142857143,4.499618535841045
2020-05-31,Kansas,9878,339.59301094343465,31,106.14285714285714,3.6490557245678987,211,7.253910235783024,2,1.5714285714285714,2.136059931160154
2020-05-31,Missouri,13297,218.33932068343475,179,169,2.7750127995412854,784,12.873432158818746,2,13.571428571428571,5.896066781980898
2020-05-31,Oklahoma,6506,166.04830305831572,88,67,1.709996357962981,334,8.524459456113965,0,3.2857142857142856,5.133722717491547
2020-06-01,Arkansas,7254,242.55426290621736,189,197.71428571428572,6.611034303481918,133,4.447162526402938,0,2.2857142857142856,1.833471188309898
2020-06-01,Illinois,121666,948.921955057198,1078,1345.4285714285713,10.493537310257697,5458,42.569132138002296,32,78,4.486051978367005
2020-06-01,Kansas,10103,347.3282232801701,225,118.71428571428571,4.081245366239466,212,7.288288957279626,1,1.5714285714285714,2.098386617836286
2020-06-01,Missouri,13523,222.05028454554324,226,175.28571428571428,2.878225448044934,786,12.906272546978997,2,13.142857142857142,5.812319751534423
2020-06-01,Oklahoma,6573,167.7582994162787,67,69,1.7610410253648607,334,8.524459456113965,0,3,5.081393579796136
2020-06-02,Arkansas,7615,254.62513262073963,361,229.85714285714286,7.6858050536867095,136,4.547474463088718,3,2.4285714285714284,1.7859487852921865
2020-06-02,Illinois,123244,961.2294102630918,1578,1394,10.872365371999853,5567,43.41926687655895,109,86.71428571428571,4.517055597027036
2020-06-02,Kansas,10143,348.70337214003416,40,113,3.8847955291160265,227,7.803969779728656,15,3.2857142857142856,2.237996647934536
2020-06-02,Missouri,13822,226.95992257550085,299,197.85714285714286,3.248852685853491,797,13.086894681860382,11,14.142857142857142,5.766169874113731
2020-06-02,Oklahoma,6692,170.79545712669056,119,79.28571428571429,2.023556457717387,339,8.652071124618663,5,3,5.065750149432158
2020-06-03,Arkansas,7818,261.4129070031441,203,246,8.225578808234005,142,4.748098336460279,6,3.142857142857143,1.816321309797902
2020-06-03,Illinois,124279,969.3017905787445,1035,1381,10.770973155474747,5665,44.183608201132834,98,78.14285714285714,4.558292229580219
2020-06-03,Kansas,10281,353.4476357065652,138,118.28571428571429,4.066511628455209,227,7.803969779728656,0,2.857142857142857,2.2079564244723278
2020-06-03,Missouri,14020,230.2111210033658,198,199.42857142857142,3.2746558479794037,801,13.152575458180886,4,13.714285714285714,5.713266761768901
2020-06-03,Oklahoma,6805,173.6794808348968,113,82.28571428571429,2.1001234588202067,341,8.703115792020546,2,2.7142857142857144,5.011021307861866
2020-06-04,Arkansas,8193,273.9518990888667,375,264.85714285714283,8.85611098168748,151,5.049034146517621,9,3.7142857142857144,1.8430367386793605
2020-06-04,Illinois,125149,976.0872696846554,870,1288.7142857142858,10.051199838164653,5772,45.01814413714717,107,78.14285714285714,4.612102373970227
2020-06-04,Kansas,10332,355.20095050289194,51,117,4.022310415102435,230,7.907105944218461,3,3,2.2260936895083234
2020-06-04,Missouri,14286,234.5788926286793,266,210.14285714285714,3.4505864988378963,806,13.234676428581515,5,13,5.641887162256755
2020-06-04,Oklahoma,6907,176.28275887239266,102,91,2.3225323667855413,344,8.779682793123365,3,2.5714285714285716,4.980454611263935
2020-06-05,Arkansas,8407,281.10748390578567,214,260.42857142857144,8.708031456103711,152,5.082471458746214,1,2.857142857142857,1.8080171285833235
2020-06-05,Illinois,126317,985.1969703693727,1168,1217.5714285714287,9.496328147730555,5834,45.50170701595921,62,75.14285714285714,4.61853907233389
2020-06-05,Kansas,10493,360.73592466384486,161,95.28571428571429,3.275801034033363,233,8.010242108708269,3,3.4285714285714284,2.2205279710283046
2020-06-05,Missouri,14515,238.33911707302815,229,223.71428571428572,3.67343198992532,816,13.398878369382775,10,10.857142857142858,5.62177058215639
2020-06-05,Oklahoma,7004,178.75842524138386,97,95.14285714285714,2.428267749260864,345,8.805205126824305,1,2.2857142857142856,4.925756710451171
2020-06-06,Arkansas,8837,295.4855281640809,430,288.57142857142856,9.649052957394128,154,5.149346083203401,2,3,1.7426728527780921
2020-06-06,Illinois,127251,992.4816111566379,934,1137.2857142857142,8.870147645674402,5898,46.00086869731358,64,75.71428571428571,4.6349341066082
2020-06-06,Kansas,10517,361.5610139797633,24,95.71428571428571,3.2905347718176206,234,8.04462083020487,1,3.5714285714285716,2.2249690976514214
2020-06-06,Missouri,14659,240.7036250205663,144,220.14285714285714,3.6147884396391556,823,13.513819727943655,7,5.857142857142857,5.614298383245788
2020-06-06,Oklahoma,7060,180.18767592863648,56,91.71428571428571,2.340762605143355,347,8.856249794226184,2,1.8571428571428572,4.915014164305949
2020-06-07,Arkansas,9162,306.3526546383738,325,299.57142857142856,10.016863391908657,154,5.149346083203401,0,3,1.68085570836062
2020-06-07,Illinois,128070,998.8693207977196,819,1068.857142857143,8.336445758690603,5939,46.320644149431224,41,73.28571428571429,4.6373077223393455
2020-06-07,Kansas,10549,362.6611330676546,32,95.85714285714286,3.2954460177457072,234,8.04462083020487,0,3.2857142857142856,2.218219736467912
2020-06-07,Missouri,14985,246.05660829068736,326,241.14285714285714,3.9596125153218003,823,13.513819727943655,0,5.571428571428571,5.492158825492159
2020-06-07,Oklahoma,7151,182.51020829542205,91,92.14285714285714,2.351700748158044,348,8.881772127927125,1,2,4.866452244441337
2020-06-08,Arkansas,9440,315.6482274379228,278,312.2857142857143,10.441994933100775,155,5.182783395431995,1,3.142857142857143,1.641949152542373
2020-06-08,Illinois,128819,1004.71107234982,749,1021.8571428571429,7.9698738989459885,5964,46.51562918121027,25,72.28571428571429,4.629751822324347
2020-06-08,Kansas,10724,368.67740932955996,175,88.71428571428571,3.0498837213414065,237,8.147756994694676,3,3.5714285714285716,2.209996270048489
2020-06-08,Missouri,15159,248.91372206062925,174,233.71428571428572,3.8376339307265788,832,13.66160147466479,9,6.571428571428571,5.488488686588825
2020-06-08,Oklahoma,7206,183.91393664897373,55,90.42857142857143,2.30794817609929,348,8.881772127927125,0,2,4.8293089092422985
2020-06-09,Arkansas,9786,327.2175374690162,346,310.14285714285717,10.37034354975379,161,5.383407268803556,6,3.5714285714285716,1.6452074391988556
2020-06-09,Illinois,129597,1010.7790065387841,778,907.5714285714286,7.078513753670328,6059,47.256572301970664,95,70.28571428571429,4.67526254465767
2020-06-09,Kansas,10786,370.80889006234923,62,91.85714285714286,3.1579311317592986,238,8.182135716191278,1,1.5714285714285714,2.206564064528092
2020-06-09,Missouri,15396,252.80530805761913,237,224.85714285714286,3.692197926016892,854,14.02284574442756,22,8.142857142857142,5.546895297479865
2020-06-09,Oklahoma,7364,187.94646537372225,158,96,2.4501440352902413,353,9.009383796431825,5,2,4.7935904399782725
2020-06-10,Arkansas,10090,337.3824803865086,304,324.57142857142856,10.852796197623496,165,5.51715651771793,4,3.2857142857142856,1.635282457879088
2020-06-10,Illinois,130165,1015.2090664608041,568,840.8571428571429,6.558182268865663,6124,47.763533384596194,65,65.57142857142857,4.704797756693427
2020-06-10,Kansas,10931,375.7938046793565,145,92.85714285714286,3.192309853255901,241,8.285271880681083,3,2,2.2047388162107766
2020-06-10,Missouri,15662,257.17307968293267,266,234.57142857142858,3.8517083827952585,861,14.137787102988444,7,8.571428571428571,5.49738219895288
2020-06-10,Oklahoma,7480,190.90705608303128,116,96.42857142857143,2.4610821783049297,355,9.060428463833704,2,2,4.745989304812834
2020-06-11,Arkansas,10514,351.55990077143224,424,331.57142857142856,11.08685738322365,171,5.717780391089491,6,2.857142857142857,1.6264028913829178
2020-06-11,Illinois,131007,1021.7761623311225,842,836.8571428571429,6.526984663781016,6210,48.43428189391613,86,62.57142857142857,4.74020472188509
2020-06-11,Kansas,10984,377.61587691867646,53,93.14285714285714,3.2021323451120725,242,8.319650602177685,1,1.7142857142857142,2.2032046613255645
2020-06-11,Missouri,15924,261.47517053192564,262,234,3.8423254147494723,873,14.334829431949952,12,9.571428571428571,5.482290881688018
2020-06-11,Oklahoma,7626,194.63331680336856,146,102.71428571428571,2.6215082758536954,357,9.111473131235584,2,1.8571428571428572,4.681353265145555
2020-06-12,Arkansas,11247,376.06945063499126,733,405.7142857142857,13.565995247029369,176,5.884966952232459,5,3.4285714285714284,1.564861740908687
2020-06-12,Illinois,131628,1026.619590520514,621,758.7142857142857,5.917517164448783,6288,49.04263519306677,78,64.85714285714286,4.777099097456468
2020-06-12,Kansas,11152,383.39150213010555,168,94.14285714285714,3.2365110666086747,242,8.319650602177685,0,1.2857142857142858,2.170014347202296
2020-06-12,Missouri,16111,264.5457468249092,187,228,3.7438042502687163,884,14.51545156683134,11,9.714285714285714,5.4869343926509835
2020-06-12,Oklahoma,7848,200.29927488497725,222,120.57142857142857,3.077264234799053,359,9.162517798637465,2,2,4.574413863404689
2020-06-13,Arkansas,11774,393.6909141794601,527,419.57142857142856,14.02934085933988,177,5.918404264461052,1,3.2857142857142856,1.5033123832172584
2020-06-13,Illinois,132256,1031.5176145188038,628,715,5.576571908880843,6310,49.21422202103234,22,58.857142857142854,4.771050084684249
2020-06-13,Kansas,11195,384.86978715445946,43,96.85714285714286,3.3298247392423086,244,8.38840804517089,2,1.4285714285714286,2.1795444394819117
